2,0.112446,6305.02,235759
2,0.11214,6272.54,234050
2,0.112252,6284.92,234722
2,0.112569,6315.74,236173
2,0.112332,6288.89,234655
2,0.112583,6315.16,236031
2,0.112605,6327.63,237281
2,0.112494,6310.32,236026
2,0.112224,6283.41,234735
2,0.112637,6324.92,236800
2.01,0.113087,6376.02,239717
2.01,0.113161,6384.2,240147
2.01,0.112929,6357.79,238632
2.01,0.112895,6356.33,238672
2.01,0.112973,6360.28,238631
2.01,0.112633,6326.29,236981
2.01,0.112809,6346.61,238138
2.01,0.112645,6327.87,237076
2.01,0.112949,6361.11,238878
2.01,0.113205,6388.63,240383
2.02,0.113173,6384.21,240065
2.02,0.113213,6388.62,240348
2.02,0.113125,6381.84,240106
2.02,0.113251,6392.71,240537
2.02,0.113101,6375.51,239532
2.02,0.113069,6374.13,239578
2.02,0.112987,6362.46,238790
2.02,0.113263,6393.12,240508
2.02,0.113007,6365.6,239007
2.02,0.113039,6373.46,239733
2.03,0.113483,6418.27,241929
2.03,0.11351,6422.45,242242
2.03,0.113113,6373.74,239249
2.03,0.113734,6444.52,243304
2.03,0.113622,6435.76,243049
2.03,0.113594,6434.02,243019
2.03,0.113407,6411.02,241596
2.03,0.113662,6438.6,243102
2.03,0.113816,6456.59,244132
2.03,0.113742,6451.93,244103
2.04,0.113874,6460.83,244242
2.04,0.113812,6458.75,244400
2.04,0.113798,6453.78,243932
2.04,0.113828,6459.56,244409
2.04,0.113642,6437.96,243145
2.04,0.113968,6475.48,245327
2.04,0.11405,6481.97,245498
2.04,0.114034,6480.6,245460
2.04,0.11398,6476.53,245349
2.04,0.113882,6464.54,244635
2.05,0.114368,6518.49,247615
2.05,0.114256,6507.03,247030
2.05,0.114106,6495.48,246690
2.05,0.114128,6490.19,245948
2.05,0.114128,6492.09,246163
2.05,0.114392,6523.42,248051
2.05,0.11416,6495.28,246333
2.05,0.114318,6518.2,247893
2.05,0.11408,6485.38,245686
2.05,0.114136,6490.81,245980
2.06,0.114697,6557.29,249880
2.06,0.114306,6511.07,247152
2.06,0.114593,6544.7,249153
2.06,0.114731,6559.66,249937
2.06,0.114775,6566.08,250397
2.06,0.114629,6551.54,249689
2.06,0.114737,6563.96,250403
2.06,0.114442,6526.97,248085
2.06,0.114482,6528.37,247978
2.06,0.11445,6529.27,248319
2.07,0.114945,6585.31,251468
2.07,0.115055,6598.48,252245
2.07,0.115047,6595.93,252029
2.07,0.114661,6553.61,249718
2.07,0.114737,6560.18,249962
2.07,0.114997,6590.37,251740
2.07,0.115229,6617.58,253293
2.07,0.114717,6561.9,250310
2.07,0.115185,6615.78,253386
2.07,0.115035,6595.94,252117
2.08,0.115343,6634.23,254482
2.08,0.115179,6611.63,252954
2.08,0.115417,6641.75,254833
2.08,0.115043,6593.48,251761
2.08,0.115431,6645.99,255256
2.08,0.115499,6651.07,255386
2.08,0.114927,6584.37,251472
2.08,0.115039,6597.62,252279
2.08,0.115526,6652.71,255394
2.08,0.115045,6595,251935
2.09,0.115694,6670.52,256332
2.09,0.115321,6630.95,254221
2.09,0.115377,6637.18,254604
2.09,0.115658,6667.69,256242
2.09,0.11556,6654.56,255370
2.09,0.115832,6687.55,257370
2.09,0.115175,6617.58,253641
2.09,0.115421,6642.71,254914
2.09,0.115688,6670.23,256352
2.09,0.115373,6633.11,254142
2.1,0.116156,6725.2,259580
2.1,0.11598,6706.62,258577
2.1,0.116156,6726.91,259745
2.1,0.116146,6723.63,259447
2.1,0.11626,6736.09,260127
2.1,0.115824,6687.02,257381
2.1,0.116074,6715.01,258938
2.1,0.116152,6726.51,259743
2.1,0.115902,6700.26,258378
2.1,0.1159,6697.02,257986
2.11,0.116503,6765.07,261840
2.11,0.116541,6770.79,262255
2.11,0.11623,6737.15,260445
2.11,0.116194,6726.66,259474
2.11,0.11624,6734.41,260065
2.11,0.116551,6767.67,261818
2.11,0.116521,6764.12,261627
2.11,0.115994,6705.33,258355
2.11,0.116376,6748.72,260820
2.11,0.116274,6741.08,260590
2.12,0.116687,6788.35,263334
2.12,0.116579,6773.38,262315
2.12,0.116823,6802.27,263998
2.12,0.116651,6781.74,262777
2.12,0.116569,6775.25,262607
2.12,0.116999,6825.72,265550
2.12,0.116683,6784.81,262937
2.12,0.116839,6804.1,264122
2.12,0.116699,6786.9,263061
2.12,0.116629,6782.39,263007
2.13,0.117089,6833.94,265895
2.13,0.116953,6821.45,265362
2.13,0.117155,6838.76,266006
2.13,0.117151,6842.71,266501
2.13,0.116855,6809.9,264695
2.13,0.117367,6866.54,267782
2.13,0.116953,6819.19,265119
2.13,0.116887,6808.28,264282
2.13,0.117053,6827.59,265370
2.13,0.117041,6828.15,265547
2.14,0.117475,6881.91,268854
2.14,0.117556,6886.76,268889
2.14,0.117107,6835.5,265951
2.14,0.117377,6867.97,267924
2.14,0.117183,6842.43,266222
2.14,0.117281,6854.55,267008
2.14,0.117586,6889.24,268953
2.14,0.117041,6828.47,265575
2.14,0.117219,6849.81,266847
2.14,0.117141,6841.74,266468
2.15,0.117852,6922.96,271086
2.15,0.117882,6925.31,271150
2.15,0.117323,6861.18,267480
2.15,0.11806,6950.25,272880
2.15,0.117718,6904.17,269801
2.15,0.117624,6898.6,269807
2.15,0.11797,6941.84,272500
2.15,0.117684,6900.38,269596
2.15,0.11782,6915.9,270484
2.15,0.117558,6890.61,269354
2.16,0.117722,6907.36,270150
2.16,0.11846,6991.49,274936
